kanji,kosakata,grammar,reading,status
59,70,48,58,Siap
46,53,33,48,Siap
70,55,46,42,Siap
40,28,24,72,Siap
62,72,53,59,Siap
59,65,57,56,Siap
26,33,23,78,Siap
84,88,67,68,Siap
48,32,26,51,Siap
66,59,63,71,Siap
88,81,73,97,Siap
81,82,65,63,Siap
61,56,74,49,Siap
51,45,52,44,Siap
86,71,73,75,Siap
57,91,77,53,Siap
49,43,36,49,Siap
27,53,48,48,Siap
14,22,38,57,Siap
54,63,61,75,Siap
53,48,45,40,Siap
87,73,71,90,Siap
59,66,88,34,Siap
76,98,57,75,Siap
32,55,36,43,Siap
71,85,95,66,Siap
46,39,57,42,Siap
77,66,85,87,Siap
33,44,48,43,Siap
63,72,67,65,Siap
24,24,29,27,Belum Siap
54,50,60,40,Siap
68,67,80,59,Siap
46,57,60,61,Siap
44,46,46,48,Siap
72,79,70,80,Siap
55,61,63,60,Siap
46,49,47,55,Siap
58,65,85,58,Siap
100,100,89,87,Siap
86,83,97,77,Siap
76,78,65,78,Siap
52,82,61,75,Siap
51,64,79,56,Siap
6,11,43,52,Belum Siap
42,46,41,63,Siap
58,35,57,76,Siap
0,29,24,34,Belum Siap
32,38,57,46,Siap
27,23,35,23,Belum Siap
54,63,32,88,Siap
71,73,57,68,Siap
80,85,65,82,Siap
61,71,63,71,Siap
34,45,47,59,Siap
20,30,60,22,Siap
27,20,24,29,Belum Siap
43,43,43,53,Siap
47,40,43,47,Siap
59,51,56,66,Siap
27,37,59,30,Siap
69,60,69,52,Siap
65,60,73,54,Siap
42,50,67,66,Siap
86,91,89,72,Siap
35,30,29,38,Siap
63,73,59,85,Siap
54,64,65,58,Siap
45,64,70,29,Siap
77,80,78,80,Siap
75,79,62,68,Siap
35,41,42,48,Siap
57,47,86,45,Siap
70,59,62,60,Siap
52,51,65,66,Siap
69,67,65,71,Siap
82,73,74,60,Siap
82,100,74,75,Siap
36,24,42,94,Siap
48,54,53,68,Siap
28,52,63,53,Siap
72,70,78,69,Siap
21,21,36,55,Siap
76,62,74,68,Siap
55,51,40,49,Siap
28,58,54,57,Siap
25,44,77,60,Siap
50,50,45,57,Siap
97,81,73,86,Siap
60,58,58,74,Siap
76,75,96,61,Siap
100,95,100,91,Siap
72,55,54,36,Siap
51,48,51,32,Siap
55,67,82,85,Siap
44,65,62,46,Siap
45,54,60,56,Siap
30,25,36,65,Siap
63,88,94,71,Siap
41,39,64,76,Siap
63,69,62,57,Siap
31,52,51,64,Siap
74,75,61,65,Siap
44,53,53,70,Siap
67,49,63,55,Siap
67,90,79,57,Siap
64,84,69,62,Siap
46,50,67,43,Siap
17,23,37,34,Belum Siap
100,100,100,81,Siap
91,100,74,90,Siap
77,60,58,100,Siap
54,55,62,57,Siap
51,57,46,51,Siap
45,65,49,47,Siap
82,94,92,47,Siap
60,68,65,67,Siap
52,30,43,43,Siap
48,48,53,72,Siap
80,87,83,54,Siap
100,93,80,68,Siap
93,80,87,74,Siap
80,75,72,73,Siap
63,50,59,79,Siap
0,0,21,11,Belum Siap
73,56,61,59,Siap
56,63,50,42,Siap
51,79,66,70,Siap
59,73,59,52,Siap
29,24,36,45,Siap
76,75,73,63,Siap
74,77,81,67,Siap
70,70,68,64,Siap
82,73,68,77,Siap
70,65,56,67,Siap
49,48,52,46,Siap
58,59,61,69,Siap
64,69,61,61,Siap
51,74,57,48,Siap
77,70,81,98,Siap
77,68,69,86,Siap
100,100,100,100,Siap
100,99,86,100,Siap
52,61,47,44,Siap
0,0,0,31,Belum Siap
84,91,82,85,Siap
50,37,46,56,Siap
42,42,42,26,Siap
49,58,42,44,Siap
42,62,48,60,Siap
72,70,70,58,Siap
30,28,42,28,Siap
36,43,59,35,Siap
75,68,72,24,Siap
57,70,56,58,Siap
79,69,99,53,Siap
49,34,52,55,Siap
43,41,36,56,Siap
29,49,42,59,Siap
72,62,67,73,Siap
83,83,75,72,Siap
16,13,29,22,Belum Siap
54,59,63,58,Siap
35,38,46,36,Siap
30,24,27,27,Belum Siap
84,76,73,76,Siap
75,65,58,48,Siap
70,74,95,58,Siap
71,90,88,53,Siap
43,52,44,51,Siap
38,64,53,48,Siap
100,100,100,81,Siap
60,48,56,64,Siap
79,68,75,57,Siap
57,66,60,58,Siap
28,18,23,57,Siap
12,16,32,57,Belum Siap
54,41,80,27,Siap
79,73,77,86,Siap
85,71,100,69,Siap
69,88,55,71,Siap
50,44,49,49,Siap
90,89,76,69,Siap
38,47,48,27,Siap
65,63,90,52,Siap
55,67,57,57,Siap
56,69,54,63,Siap
82,92,82,78,Siap
41,46,28,83,Siap
35,37,54,60,Siap
38,67,79,66,Siap
47,40,63,30,Siap
100,100,100,98,Siap
70,67,67,85,Siap
59,47,43,50,Siap
33,49,57,75,Siap
18,29,42,47,Siap
40,42,50,53,Siap
60,67,64,49,Siap
100,77,82,92,Siap
81,86,70,61,Siap
66,70,88,55,Siap
59,40,52,34,Siap
70,69,59,73,Siap
51,41,63,61,Siap
93,82,83,77,Siap
68,64,57,66,Siap
57,52,72,66,Siap
13,11,35,33,Belum Siap
52,62,64,48,Siap
66,74,57,47,Siap
43,37,49,47,Siap
30,43,39,36,Siap
75,77,88,63,Siap
15,37,41,43,Siap
94,81,74,65,Siap
38,46,59,67,Siap
46,54,55,56,Siap
36,39,52,26,Siap
66,78,51,61,Siap
100,100,100,75,Siap
75,74,70,69,Siap
35,44,49,61,Siap
84,88,50,76,Siap
39,47,40,57,Siap
87,88,64,61,Siap
72,61,62,75,Siap
7,0,19,30,Belum Siap
38,53,42,35,Siap
76,74,100,45,Siap
71,64,91,52,Siap
37,36,35,36,Siap
41,42,46,50,Siap
32,27,47,27,Siap
61,51,62,69,Siap
87,100,92,89,Siap
80,77,71,55,Siap
100,98,93,96,Siap
77,78,69,66,Siap
72,74,65,62,Siap
87,100,88,86,Siap
71,59,62,64,Siap
55,54,60,67,Siap
77,90,50,66,Siap
91,95,100,69,Siap
45,51,46,48,Siap
37,51,51,53,Siap
47,78,70,60,Siap
73,79,66,84,Siap
77,73,83,45,Siap
27,37,22,65,Siap
94,96,100,87,Siap
53,36,63,55,Siap
55,53,47,40,Siap
20,53,38,30,Siap
100,100,94,68,Siap
54,68,72,70,Siap
44,35,44,51,Siap
80,81,54,98,Siap
62,90,59,50,Siap
62,54,75,58,Siap
90,80,62,81,Siap
38,46,48,69,Siap
43,59,55,40,Siap
20,15,27,35,Belum Siap
38,32,35,42,Siap
95,94,81,70,Siap
86,93,88,87,Siap
60,76,57,95,Siap
96,93,99,63,Siap
54,51,49,63,Siap
58,48,64,61,Siap
55,81,43,64,Siap
58,52,50,74,Siap
55,59,48,62,Siap
87,78,64,45,Siap
57,55,59,70,Siap
68,77,68,54,Siap
79,76,51,61,Siap
64,70,85,62,Siap
35,43,48,47,Siap
43,36,41,24,Siap
76,61,70,63,Siap
54,60,67,32,Siap
62,56,58,42,Siap
58,44,40,71,Siap
92,100,89,95,Siap
41,34,31,35,Siap
9,16,50,23,Belum Siap
69,57,56,51,Siap
44,40,50,63,Siap
76,66,50,68,Siap
74,81,55,62,Siap
80,84,76,69,Siap
28,27,30,35,Belum Siap
47,48,47,45,Siap
71,81,100,65,Siap
81,79,76,59,Siap
96,98,90,100,Siap
90,79,45,84,Siap
68,60,67,53,Siap
30,43,77,47,Siap
49,53,50,81,Siap
58,43,43,64,Siap
80,64,98,62,Siap
63,65,49,64,Siap
38,33,33,72,Siap
56,56,68,55,Siap
78,72,65,55,Siap
63,63,58,58,Siap
72,78,67,48,Siap
69,70,60,72,Siap
89,86,79,69,Siap
67,53,59,71,Siap
44,46,67,33,Siap
37,42,60,67,Siap
69,61,75,78,Siap
0,6,39,16,Belum Siap
61,52,65,52,Siap
43,55,59,53,Siap
22,37,43,16,Belum Siap
38,41,60,47,Siap
77,76,74,74,Siap
72,63,50,56,Siap
45,66,41,54,Siap
64,71,51,72,Siap
65,66,40,51,Siap
66,100,81,64,Siap
63,66,49,81,Siap
13,37,32,50,Siap
93,87,83,66,Siap
66,73,63,49,Siap
43,43,44,65,Siap
35,39,57,58,Siap
68,63,50,57,Siap
64,59,43,43,Siap
81,85,86,80,Siap
52,57,48,63,Siap
38,35,41,47,Siap
83,79,61,55,Siap
65,90,76,69,Siap
66,63,64,67,Siap
69,71,70,60,Siap
64,56,53,62,Siap
55,65,79,56,Siap
67,89,74,85,Siap
64,66,78,61,Siap
56,54,73,44,Siap
91,84,90,72,Siap
0,6,19,82,Belum Siap
100,100,89,72,Siap
26,23,24,15,Belum Siap
38,46,44,52,Siap
59,51,64,55,Siap
63,69,56,56,Siap
83,94,77,67,Siap
45,34,54,61,Siap
57,72,71,62,Siap
45,47,40,64,Siap
60,75,64,33,Siap
69,60,49,53,Siap
65,62,53,51,Siap
66,34,35,27,Siap
46,44,54,56,Siap
61,65,46,61,Siap
78,80,77,63,Siap
56,40,65,52,Siap
40,38,53,52,Siap
73,75,69,78,Siap
59,51,90,56,Siap
70,89,74,72,Siap
23,54,38,78,Siap
23,26,36,33,Siap
48,51,72,38,Siap
44,32,38,66,Siap
64,53,45,81,Siap
57,59,57,46,Siap
69,71,92,89,Siap
51,61,50,50,Siap
58,59,66,62,Siap
64,61,42,69,Siap
60,66,72,44,Siap
60,60,75,81,Siap
76,72,84,75,Siap
28,39,51,31,Siap
90,81,91,76,Siap
52,49,98,56,Siap
36,30,53,24,Siap
58,62,58,62,Siap
50,49,45,31,Siap
62,87,70,74,Siap
100,100,88,100,Siap
49,45,56,35,Siap
62,59,57,44,Siap
10,35,63,28,Siap
73,69,78,70,Siap
37,46,68,39,Siap
56,41,57,68,Siap
36,25,59,50,Siap
77,75,67,80,Siap
87,93,51,75,Siap
56,59,48,63,Siap
43,42,41,39,Siap
98,97,72,60,Siap
50,42,52,66,Siap
14,15,41,24,Belum Siap
47,77,68,49,Siap
36,30,35,50,Siap
88,78,82,66,Siap
50,51,68,43,Siap
72,81,73,93,Siap
85,86,74,62,Siap
40,37,54,53,Siap
49,54,63,55,Siap
42,65,57,71,Siap
84,99,88,65,Siap
34,57,61,50,Siap
43,47,47,55,Siap
74,66,65,47,Siap
56,58,45,55,Siap
67,67,51,61,Siap
32,29,42,60,Siap
100,100,100,77,Siap
37,40,39,43,Siap
55,51,58,70,Siap
70,60,73,57,Siap
97,100,82,88,Siap
41,33,45,78,Siap
100,91,73,98,Siap
79,69,64,65,Siap
56,60,69,68,Siap
45,43,48,68,Siap
57,75,73,64,Siap
42,46,65,53,Siap
76,96,71,89,Siap
40,49,63,49,Siap
57,46,89,41,Siap
41,41,75,39,Siap
21,40,51,86,Siap
77,67,67,48,Siap
75,60,65,47,Siap
85,84,81,75,Siap
31,28,35,44,Siap
65,100,82,75,Siap
89,100,100,74,Siap
37,63,64,33,Siap
88,100,85,69,Siap
65,54,76,68,Siap
39,37,23,53,Siap
45,56,46,76,Siap
81,78,81,64,Siap
27,43,62,33,Siap
46,56,69,38,Siap
69,67,64,76,Siap
62,62,65,80,Siap
76,60,70,80,Siap
67,64,90,61,Siap
68,70,77,48,Siap
36,63,52,61,Siap
70,82,55,52,Siap
27,45,20,46,Siap
86,90,100,80,Siap
47,50,61,38,Siap
68,83,83,65,Siap
52,60,33,44,Siap
68,63,50,47,Siap
43,55,57,49,Siap
37,51,63,39,Siap
23,39,60,31,Siap
32,37,56,57,Siap
44,59,45,47,Siap
64,72,59,61,Siap
70,74,99,67,Siap
43,48,65,46,Siap
46,46,42,73,Siap
29,30,56,40,Siap
77,63,86,56,Siap
80,90,85,39,Siap
84,89,67,58,Siap
61,81,63,39,Siap
65,73,72,69,Siap
100,90,100,65,Siap
69,60,56,70,Siap
58,81,77,76,Siap
53,54,23,68,Siap
35,23,36,43,Siap
42,43,37,54,Siap
50,60,76,52,Siap
62,68,63,51,Siap
100,96,84,68,Siap
59,54,58,79,Siap
92,82,88,50,Siap
46,47,53,61,Siap
55,57,73,60,Siap
38,31,48,33,Siap
45,28,39,44,Siap
68,92,86,60,Siap
64,61,62,62,Siap
90,79,91,73,Siap
65,54,59,61,Siap
49,44,57,58,Siap
100,100,94,89,Siap
73,60,50,76,Siap
84,87,89,90,Siap
48,53,73,68,Siap
67,67,47,67,Siap
67,63,81,76,Siap
66,63,69,55,Siap
16,9,1,38,Belum Siap
57,52,65,49,Siap
84,89,82,74,Siap
63,61,74,40,Siap
69,72,69,77,Siap
28,17,54,36,Siap
42,46,43,50,Siap
78,73,68,59,Siap
51,71,72,71,Siap
85,94,80,100,Siap
62,68,58,63,Siap
58,77,63,86,Siap
59,63,59,69,Siap
31,46,34,40,Siap
23,18,36,43,Belum Siap
67,71,51,68,Siap
66,60,66,52,Siap
40,43,38,60,Siap
23,19,46,26,Belum Siap
71,86,53,67,Siap
62,56,47,53,Siap
51,81,64,68,Siap
100,100,100,83,Siap
5,26,28,53,Belum Siap
38,49,55,59,Siap
56,56,69,49,Siap
100,91,91,99,Siap
15,25,37,35,Belum Siap
97,92,80,74,Siap
65,57,66,68,Siap
58,53,51,93,Siap
58,56,75,62,Siap
46,41,62,47,Siap
77,73,76,50,Siap
37,39,50,28,Siap
60,66,66,63,Siap
52,53,50,62,Siap
26,53,83,27,Siap
90,100,93,88,Siap
70,69,85,48,Siap
61,69,61,55,Siap
71,93,81,78,Siap
45,37,32,36,Siap
88,94,76,93,Siap
17,13,7,27,Belum Siap
44,47,53,65,Siap
47,49,48,82,Siap
63,72,78,56,Siap
65,73,78,82,Siap
65,58,59,58,Siap
47,65,45,52,Siap
39,38,52,46,Siap
17,29,32,40,Belum Siap
76,75,55,84,Siap
64,81,74,82,Siap
92,83,63,100,Siap
53,45,28,36,Siap
73,79,82,69,Siap
37,60,50,38,Siap
86,91,59,84,Siap
74,81,64,64,Siap
53,67,55,68,Siap
28,55,66,50,Siap
71,86,56,48,Siap
55,82,44,100,Siap
27,61,74,57,Siap
33,37,36,48,Siap
50,48,58,31,Siap
90,99,76,84,Siap
81,87,96,62,Siap
13,49,31,55,Siap
21,38,46,42,Siap
88,92,92,68,Siap
37,35,40,54,Siap
69,66,59,55,Siap
59,51,59,51,Siap
96,95,79,100,Siap
49,39,41,78,Siap
81,95,90,70,Siap
65,74,63,71,Siap
62,68,68,48,Siap
25,23,47,60,Siap
15,17,47,17,Belum Siap
56,46,56,56,Siap
65,65,56,68,Siap
24,44,71,39,Siap
55,34,36,62,Siap
49,83,71,57,Siap
60,61,72,75,Siap
61,50,63,71,Siap
72,81,92,74,Siap
34,46,44,56,Siap
46,47,54,86,Siap
95,94,85,100,Siap
64,67,59,62,Siap
43,71,70,65,Siap
100,100,88,100,Siap
20,31,49,73,Siap
71,83,78,65,Siap
92,85,79,65,Siap
46,46,37,70,Siap
66,78,55,52,Siap
38,40,27,53,Siap
50,45,49,56,Siap
75,71,41,62,Siap
72,70,57,79,Siap
77,84,77,51,Siap
95,88,90,65,Siap
65,56,90,59,Siap
81,82,85,47,Siap
42,60,59,55,Siap
78,82,69,65,Siap
58,67,61,38,Siap
64,70,57,84,Siap
66,65,68,51,Siap
25,22,21,50,Belum Siap
25,38,54,43,Siap
66,57,51,50,Siap
24,25,37,40,Siap
78,69,74,64,Siap
59,86,83,66,Siap
72,65,47,53,Siap
36,35,41,36,Siap
87,94,84,85,Siap
98,85,100,80,Siap
61,60,61,60,Siap
65,56,61,54,Siap
58,65,83,80,Siap
75,75,75,64,Siap
51,49,60,47,Siap
57,51,47,62,Siap
68,81,77,59,Siap
100,100,82,94,Siap
22,41,31,76,Siap
54,56,64,70,Siap
30,34,49,42,Siap
74,99,77,74,Siap
56,55,66,57,Siap
24,32,57,48,Siap
77,65,66,53,Siap
88,90,78,100,Siap
81,68,59,100,Siap
77,72,67,68,Siap
58,72,73,52,Siap
81,87,72,100,Siap
47,52,55,41,Siap
60,66,77,40,Siap
55,49,50,54,Siap
33,34,35,68,Siap
65,51,52,69,Siap
82,76,83,59,Siap
64,81,100,60,Siap
71,66,63,64,Siap
55,68,58,71,Siap
80,74,52,57,Siap
40,42,50,57,Siap
44,76,68,79,Siap
61,54,56,30,Siap
61,65,94,61,Siap
43,74,58,79,Siap
60,62,47,39,Siap
60,54,61,47,Siap
100,100,100,86,Siap
68,85,78,60,Siap
73,71,61,54,Siap
45,49,53,53,Siap
58,48,72,65,Siap
51,49,82,67,Siap
59,64,56,78,Siap
23,23,33,53,Siap
22,26,40,66,Siap
43,44,55,78,Siap
66,54,78,64,Siap
40,57,59,95,Siap
99,78,82,79,Siap
30,30,38,42,Siap
37,34,53,51,Siap
84,90,75,87,Siap
68,62,71,78,Siap
81,80,70,75,Siap
100,100,93,75,Siap
42,52,67,47,Siap
59,48,64,36,Siap
57,54,58,61,Siap
25,32,27,43,Belum Siap
60,54,54,44,Siap
73,72,60,74,Siap
70,70,96,60,Siap
68,70,47,48,Siap
45,52,64,52,Siap
51,52,52,86,Siap
75,88,78,65,Siap
56,42,47,55,Siap
59,65,54,76,Siap
56,71,44,61,Siap
96,79,88,82,Siap
81,70,71,80,Siap
36,26,57,62,Siap
29,35,73,33,Siap
65,68,70,72,Siap
64,52,63,69,Siap
47,48,43,54,Siap
77,84,69,61,Siap
51,79,50,74,Siap
54,67,57,53,Siap
77,74,65,59,Siap
52,62,51,58,Siap
91,93,72,94,Siap
41,41,72,54,Siap
69,73,65,47,Siap
82,81,93,61,Siap
35,30,39,19,Belum Siap
49,55,70,44,Siap
88,86,79,98,Siap
81,80,95,86,Siap
50,72,52,79,Siap
43,44,82,42,Siap
76,69,62,65,Siap
89,90,73,68,Siap
29,48,32,64,Siap
20,50,68,25,Siap
72,61,63,53,Siap
67,85,71,79,Siap
45,71,47,52,Siap
81,74,78,90,Siap
40,36,36,67,Siap
23,0,27,52,Belum Siap
60,53,52,36,Siap
70,55,40,73,Siap
60,53,59,47,Siap
42,31,42,57,Siap
21,18,40,37,Belum Siap
44,45,72,57,Siap
64,82,75,55,Siap
56,98,87,51,Siap
75,92,90,73,Siap
41,36,53,48,Siap
44,30,35,37,Siap
62,72,50,44,Siap
79,79,72,34,Siap
65,74,61,70,Siap
12,13,44,36,Belum Siap
52,48,43,44,Siap
66,48,59,62,Siap
71,68,55,77,Siap
57,89,67,70,Siap
65,50,52,56,Siap
67,79,56,88,Siap
56,69,60,53,Siap
71,77,63,49,Siap
78,60,90,64,Siap
61,68,69,57,Siap
64,59,57,90,Siap
64,54,60,54,Siap
67,68,67,62,Siap
44,77,59,52,Siap
63,58,83,97,Siap
83,88,77,75,Siap
78,54,57,59,Siap
57,41,43,51,Siap
82,74,75,68,Siap
9,44,55,29,Siap
43,34,55,63,Siap
65,67,57,76,Siap
57,66,74,54,Siap
36,31,55,46,Siap
47,59,75,44,Siap
37,45,50,74,Siap
48,54,65,72,Siap
75,78,58,74,Siap
73,70,61,76,Siap
59,52,49,74,Siap
37,42,56,66,Siap
42,28,55,27,Siap
82,87,82,70,Siap
48,81,80,71,Siap
43,44,43,55,Siap
73,72,71,76,Siap
67,58,55,73,Siap
55,57,67,60,Siap
72,72,77,33,Siap
46,36,53,66,Siap
54,51,50,83,Siap
64,69,56,86,Siap
38,42,53,59,Siap
71,73,72,44,Siap
100,96,80,91,Siap
68,41,69,57,Siap
9,42,32,38,Belum Siap
22,20,34,56,Belum Siap
53,66,69,50,Siap
59,46,62,52,Siap
56,66,68,46,Siap
66,59,59,94,Siap
0,37,32,33,Belum Siap
21,26,43,35,Belum Siap
65,68,72,65,Siap
69,66,77,60,Siap
45,53,53,44,Siap
30,18,39,56,Siap
69,64,67,75,Siap
87,90,75,75,Siap
61,60,56,46,Siap
35,44,63,50,Siap
65,60,68,48,Siap
29,37,44,49,Siap
87,83,74,59,Siap
63,57,82,74,Siap
23,20,27,53,Belum Siap
50,50,86,32,Siap
74,72,64,61,Siap
60,39,57,56,Siap
51,55,65,69,Siap
18,35,25,39,Belum Siap
75,72,58,68,Siap
38,49,60,66,Siap
9,6,30,41,Belum Siap
46,51,75,27,Siap
77,80,70,89,Siap
44,52,45,66,Siap
83,94,94,86,Siap
61,61,74,37,Siap
70,60,67,65,Siap
42,60,62,70,Siap
56,61,70,65,Siap
66,54,50,65,Siap
42,59,62,81,Siap
72,60,94,54,Siap
35,41,69,44,Siap
51,42,42,37,Siap
34,26,67,41,Siap
99,97,90,76,Siap
78,61,81,75,Siap
64,63,54,70,Siap
39,33,55,64,Siap
70,74,54,81,Siap
56,58,61,66,Siap
66,72,56,68,Siap
43,40,65,53,Siap
59,65,60,73,Siap
30,60,68,35,Siap
41,38,50,46,Siap
66,79,88,45,Siap
13,50,38,44,Siap
73,75,59,64,Siap
79,74,79,77,Siap
47,36,60,55,Siap
29,50,32,60,Siap
54,59,48,55,Siap
59,77,62,67,Siap
57,50,52,80,Siap
66,73,59,60,Siap
98,98,100,55,Siap
49,47,49,62,Siap
8,41,51,32,Siap
70,78,56,51,Siap
88,98,88,83,Siap
68,67,52,69,Siap
29,32,49,67,Siap
33,59,40,60,Siap
27,52,31,46,Siap
64,78,73,56,Siap
22,34,34,49,Siap
51,49,52,37,Siap
36,42,64,20,Siap
57,66,63,42,Siap
29,54,63,69,Siap
63,64,45,76,Siap
56,59,46,43,Siap
25,57,45,49,Siap
58,87,53,92,Siap
60,61,52,72,Siap
45,37,48,40,Siap
100,100,90,72,Siap
77,75,70,55,Siap
61,56,63,47,Siap
89,89,67,80,Siap
94,87,69,92,Siap
54,56,36,45,Siap
61,54,61,47,Siap
40,37,53,77,Siap
61,57,72,67,Siap
51,60,78,35,Siap
63,57,86,68,Siap
62,68,68,49,Siap
72,80,68,63,Siap
61,60,57,59,Siap
31,26,12,73,Siap
37,42,59,39,Siap
52,41,51,56,Siap
38,58,69,36,Siap
60,91,60,75,Siap
38,48,68,64,Siap
50,46,52,68,Siap
85,74,66,61,Siap
48,51,53,38,Siap
68,65,68,38,Siap
48,68,57,66,Siap
63,61,58,65,Siap
45,53,38,62,Siap
77,83,61,86,Siap
33,32,49,46,Siap
57,58,46,59,Siap
66,60,46,46,Siap
48,74,56,84,Siap
85,83,80,72,Siap
61,56,65,40,Siap
90,100,77,77,Siap
39,53,36,92,Siap
72,93,100,84,Siap
84,74,76,56,Siap
37,32,69,64,Siap
67,62,60,67,Siap
67,63,56,71,Siap
67,67,80,69,Siap
60,56,60,65,Siap
56,46,46,72,Siap
87,86,73,78,Siap
40,67,62,63,Siap
54,82,53,54,Siap
57,60,50,52,Siap
68,100,85,76,Siap
47,40,64,41,Siap
50,46,58,46,Siap
96,90,75,58,Siap
42,40,38,74,Siap
99,83,90,82,Siap
88,85,48,79,Siap
53,59,49,49,Siap
8,44,48,57,Siap
57,51,78,55,Siap
61,65,53,78,Siap
77,95,64,50,Siap
91,90,90,79,Siap
47,57,51,60,Siap
75,68,69,47,Siap
57,91,74,96,Siap
78,84,71,77,Siap
67,90,85,66,Siap
17,14,19,51,Belum Siap
56,64,47,59,Siap
45,41,51,65,Siap
59,54,62,81,Siap
87,76,77,56,Siap
70,71,58,64,Siap
84,81,83,82,Siap
57,61,61,43,Siap
27,43,54,59,Siap
7,11,17,55,Belum Siap
56,61,56,76,Siap
46,53,55,63,Siap
43,34,46,94,Siap
27,30,35,47,Siap
38,43,37,63,Siap
51,51,52,74,Siap
80,65,72,63,Siap
58,66,61,61,Siap
93,89,87,65,Siap
38,27,46,45,Siap
69,83,73,71,Siap
55,59,84,78,Siap
74,72,63,69,Siap
52,49,45,63,Siap
82,79,77,44,Siap
66,57,54,64,Siap
48,41,65,57,Siap
72,66,60,65,Siap
70,61,38,99,Siap
65,73,59,68,Siap
22,39,47,46,Siap
62,64,57,51,Siap
54,71,41,74,Siap
67,60,55,79,Siap
88,80,73,81,Siap
75,68,66,68,Siap
56,74,65,60,Siap
71,70,60,98,Siap
51,71,57,69,Siap
45,88,93,57,Siap
22,24,49,35,Belum Siap
44,54,45,76,Siap
16,28,46,49,Siap
88,91,66,81,Siap
64,59,70,60,Siap
50,72,50,49,Siap
63,67,65,73,Siap
63,69,77,57,Siap
31,39,72,47,Siap
58,50,52,20,Siap
56,52,56,51,Siap
27,31,28,42,Belum Siap
58,59,34,41,Siap
53,57,59,62,Siap
60,53,54,53,Siap
44,25,29,45,Siap
79,88,89,64,Siap
46,63,77,56,Siap
41,77,61,66,Siap
68,69,76,67,Siap
39,45,46,52,Siap
57,65,59,94,Siap
48,57,57,54,Siap
36,33,52,42,Siap
76,67,67,63,Siap
90,95,99,85,Siap
80,81,65,86,Siap
71,79,74,59,Siap
51,46,40,51,Siap
32,37,44,39,Siap
87,86,82,73,Siap
93,94,86,59,Siap
90,95,75,85,Siap
60,56,51,70,Siap
43,33,33,48,Siap
36,39,35,70,Siap
18,28,33,62,Siap
55,59,58,22,Siap
89,94,67,49,Siap
59,54,47,56,Siap
65,69,57,78,Siap
82,87,100,65,Siap
58,49,46,56,Siap
100,99,87,87,Siap
100,99,77,70,Siap
47,48,50,74,Siap
33,44,37,52,Siap
65,74,76,47,Siap
33,53,41,46,Siap
40,33,52,52,Siap
71,99,70,79,Siap
93,77,96,55,Siap
64,60,71,63,Siap
42,29,73,51,Siap
30,34,47,32,Siap
65,57,50,75,Siap
50,48,67,53,Siap
45,54,57,61,Siap
60,96,95,71,Siap
77,75,65,62,Siap
94,81,92,84,Siap
36,45,46,51,Siap
54,47,81,57,Siap
63,65,67,37,Siap
54,74,100,65,Siap
100,100,85,73,Siap
60,57,74,73,Siap
91,96,100,98,Siap
64,87,59,75,Siap
81,77,84,71,Siap
54,57,52,53,Siap
57,55,61,90,Siap
75,79,73,74,Siap
91,100,88,78,Siap
74,67,75,65,Siap
51,64,74,38,Siap
75,96,80,50,Siap
25,7,5,56,Belum Siap
29,34,49,36,Siap
52,88,86,64,Siap
41,68,62,58,Siap
54,81,52,83,Siap
53,59,74,71,Siap
72,71,60,68,Siap
20,50,50,58,Siap
67,75,74,49,Siap
80,70,79,52,Siap
75,92,87,63,Siap
89,93,99,74,Siap
68,69,65,63,Siap
53,65,71,61,Siap
23,21,37,52,Belum Siap
38,52,45,44,Siap
53,50,61,56,Siap
83,87,52,79,Siap
48,43,50,43,Siap
90,66,57,95,Siap
66,69,54,34,Siap
50,57,52,73,Siap
57,70,53,72,Siap
68,47,65,65,Siap
57,40,64,56,Siap
29,35,65,46,Siap
55,55,41,78,Siap
52,53,48,59,Siap
40,53,60,55,Siap
69,66,58,74,Siap
73,74,70,68,Siap
59,74,37,50,Siap
76,79,81,61,Siap
80,77,74,84,Siap
53,42,55,91,Siap
63,57,61,61,Siap
55,57,70,73,Siap
68,77,61,68,Siap
64,98,77,79,Siap
76,83,66,78,Siap
44,48,67,67,Siap
59,56,68,77,Siap
75,68,61,56,Siap
61,94,81,100,Siap
65,92,75,71,Siap
67,66,52,61,Siap
33,29,37,52,Siap
33,41,54,45,Siap
67,66,73,70,Siap
68,65,88,71,Siap
36,32,45,55,Siap
47,68,58,54,Siap
65,77,74,33,Siap
33,42,42,26,Siap
59,100,69,71,Siap
29,70,61,46,Siap
89,88,43,67,Siap
56,41,59,46,Siap
48,41,29,53,Siap
57,52,44,54,Siap
56,61,61,53,Siap
42,61,51,36,Siap
64,54,78,47,Siap
74,78,69,63,Siap
52,59,79,46,Siap
64,56,72,67,Siap
23,40,45,59,Siap
76,72,79,54,Siap
55,55,56,82,Siap
100,92,65,87,Siap
45,45,39,77,Siap
34,22,7,46,Belum Siap
69,73,63,46,Siap
69,62,64,78,Siap
34,29,36,56,Siap
27,38,48,49,Siap
96,91,79,86,Siap
100,91,71,80,Siap
13,6,25,39,Belum Siap
55,42,54,51,Siap
90,87,74,83,Siap
53,56,41,64,Siap
39,51,66,53,Siap
55,51,46,64,Siap
38,35,58,51,Siap
23,22,13,66,Siap
81,76,98,74,Siap
20,17,31,48,Belum Siap
